user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date
USR008756,48,Male,Kanpur,Tier2,WhatsApp Pay,Low,1,Android,2022-07-15
USR008757,26,Male,Patna,Tier2,PhonePe,Medium,20,iOS,2021-12-31
USR008758,29,Male,Kanpur,Tier2,PhonePe,Low,3,Android,2019-03-03
USR008759,25,Male,Chennai,Tier1,Google Pay,Low,1,iOS,2022-08-15
USR008760,34,Male,Delhi,Tier1,Amazon Pay,Power,128,Android,2019-03-24
USR008761,18,Female,Coimbatore,Tier2,PhonePe,High,29,iOS,2020-08-13
USR008762,40,Male,Ranchi,Tier2,PhonePe,Medium,11,iOS,2020-08-11
USR008763,35,Female,Lucknow,Tier2,Google Pay,Power,83,Android,2019-05-06
USR008764,50,Female,Lucknow,Tier2,Google Pay,High,48,iOS,2020-04-05
USR008765,24,Male,Hyderabad,Tier1,Google Pay,Power,142,iOS,2021-02-07
USR008766,46,Male,Aurangabad,Tier3,Google Pay,Medium,10,Android,2021-09-27
USR008767,46,Male,Bangalore,Tier1,Google Pay,High,33,Android,2022-06-09
USR008768,23,Male,Surat,Tier2,PhonePe,Power,124,Android,2020-10-02
USR008769,31,Male,Ranchi,Tier2,PhonePe,High,44,Android,2022-12-18
USR008770,24,Female,Bangalore,Tier1,PhonePe,Low,1,Android,2020-06-16
USR008771,27,Female,Aurangabad,Tier3,Google Pay,High,22,iOS,2020-06-05
USR008772,27,Female,Ahmedabad,Tier1,Google Pay,Low,4,Web,2019-05-31
USR008773,36,Male,Coimbatore,Tier2,CRED,Medium,10,Android,2019-08-02
USR008774,31,Male,Vadodara,Tier2,Paytm,High,31,iOS,2019-01-26
USR008775,57,Other,Jaipur,Tier2,PhonePe,High,26,Android,2022-03-24
USR008776,23,Male,Nashik,Tier2,PhonePe,Low,3,Android,2020-10-03
USR008777,61,Male,Allahabad,Tier3,PhonePe,Medium,7,Android,2020-10-11
USR008778,26,Female,Rajkot,Tier3,Google Pay,Medium,15,Android,2022-08-04
USR008779,45,Male,Ahmedabad,Tier1,Paytm,High,32,Android,2019-02-03
USR008780,29,Female,Kolkata,Tier1,Amazon Pay,High,47,Web,2022-09-27
USR008781,23,Male,Guwahati,Tier3,WhatsApp Pay,High,34,iOS,2022-04-29
USR008782,49,Female,Coimbatore,Tier2,PhonePe,Low,3,Android,2021-03-27
USR008783,28,Male,Nashik,Tier2,Paytm,Power,118,Android,2022-02-14
USR008784,40,Male,Mumbai,Tier1,CRED,Low,4,Android,2022-05-17
USR008785,36,Male,Aligarh,Tier3,Google Pay,Power,110,iOS,2022-04-08
USR008786,33,Male,Chennai,Tier1,Google Pay,Power,58,iOS,2022-12-28
USR008787,34,Male,Meerut,Tier3,Google Pay,Low,4,Android,2022-11-03
USR008788,43,Female,Kolkata,Tier1,Google Pay,Power,132,Web,2022-11-03
USR008789,22,Male,Agra,Tier2,Google Pay,High,45,Android,2022-06-20
USR008790,40,Female,Surat,Tier2,PhonePe,Medium,11,iOS,2021-08-11
USR008791,50,Male,Hyderabad,Tier1,Paytm,Medium,6,Android,2022-07-17
USR008792,20,Male,Coimbatore,Tier2,PhonePe,Power,76,iOS,2019-01-11
USR008793,23,Male,Vadodara,Tier2,Google Pay,High,46,Android,2022-12-19
USR008794,42,Male,Agra,Tier2,Google Pay,Medium,10,Android,2019-07-22
USR008795,32,Male,Varanasi,Tier3,CRED,High,22,Android,2019-12-23
USR008796,31,Male,Chennai,Tier1,PhonePe,High,25,iOS,2022-12-07
USR008797,23,Female,Mumbai,Tier1,PhonePe,High,25,Android,2021-04-25
USR008798,34,Male,Madurai,Tier2,Google Pay,Medium,8,Android,2022-04-21
USR008799,23,Female,Delhi,Tier1,PhonePe,Medium,20,Android,2021-01-16
USR008800,33,Male,Bhopal,Tier2,Google Pay,Medium,17,Android,2021-08-12
USR008801,44,Male,Bangalore,Tier1,PhonePe,High,31,Android,2021-12-18
USR008802,27,Male,Pune,Tier1,Paytm,High,39,Android,2020-05-05
USR008803,33,Male,Pune,Tier1,Google Pay,High,21,Android,2022-06-27
USR008804,63,Male,Ahmedabad,Tier1,PhonePe,Medium,12,Android,2022-06-16
USR008805,41,Female,Hyderabad,Tier1,WhatsApp Pay,High,47,Android,2019-04-15
USR008806,48,Female,Ahmedabad,Tier1,PhonePe,High,44,Android,2019-08-07
USR008807,31,Male,Chandigarh,Tier3,Google Pay,Low,4,Android,2019-06-10
USR008808,44,Female,Kolkata,Tier1,Amazon Pay,High,33,iOS,2020-05-16
USR008809,19,Male,Agra,Tier2,Google Pay,Low,1,Android,2019-04-20
USR008810,23,Male,Ghaziabad,Tier3,PhonePe,Medium,6,Android,2022-12-19
USR008811,25,Female,Hyderabad,Tier1,CRED,Medium,10,Android,2021-01-05
USR008812,31,Female,Vadodara,Tier2,CRED,High,48,Android,2021-08-21
USR008813,48,Male,Kanpur,Tier2,Google Pay,Medium,19,Android,2022-07-14
USR008814,29,Male,Surat,Tier2,Google Pay,Low,5,iOS,2020-12-24
USR008815,39,Male,Mumbai,Tier1,Google Pay,High,34,Android,2022-09-08
USR008816,42,Male,Aurangabad,Tier3,Google Pay,Medium,9,Android,2020-07-02
USR008817,37,Female,Meerut,Tier3,PhonePe,Power,90,Android,2020-02-09
USR008818,29,Male,Bangalore,Tier1,PhonePe,Low,3,Android,2022-12-30
USR008819,37,Male,Surat,Tier2,Google Pay,Medium,18,Android,2021-12-31
USR008820,29,Male,Chennai,Tier1,Paytm,Power,70,iOS,2022-07-02
USR008821,21,Male,Noida,Tier3,Paytm,Medium,11,iOS,2019-01-25
USR008822,63,Male,Rajkot,Tier3,Google Pay,High,22,iOS,2020-07-14
USR008823,23,Female,Surat,Tier2,Google Pay,Power,56,Web,2020-05-15
USR008824,21,Male,Hyderabad,Tier1,PhonePe,Power,150,Android,2021-04-02
USR008825,50,Male,Noida,Tier3,PhonePe,Medium,14,Android,2021-02-10
USR008826,28,Male,Coimbatore,Tier2,PhonePe,Low,3,Android,2022-12-28
USR008827,39,Female,Tiruchirappalli,Tier3,PhonePe,Low,5,Android,2020-09-14
USR008828,29,Female,Ahmedabad,Tier1,PhonePe,Low,1,Android,2020-08-15
USR008829,30,Male,Lucknow,Tier2,Google Pay,High,47,Android,2019-01-22
USR008830,27,Male,Aligarh,Tier3,Paytm,Medium,11,iOS,2021-02-10
USR008831,29,Male,Agra,Tier2,Google Pay,High,30,Web,2021-08-20
USR008832,31,Female,Noida,Tier3,PhonePe,High,41,Android,2021-07-06
USR008833,42,Male,Patna,Tier2,Paytm,Medium,15,Android,2019-07-27
USR008834,35,Male,Ahmedabad,Tier1,PhonePe,Medium,12,Web,2021-07-14
USR008835,57,Female,Ahmedabad,Tier1,Google Pay,Medium,9,Android,2021-10-21
USR008836,19,Male,Delhi,Tier1,PhonePe,Medium,8,iOS,2020-01-24
USR008837,34,Male,Mumbai,Tier1,Google Pay,Low,3,iOS,2020-07-14
USR008838,37,Male,Hyderabad,Tier1,Paytm,High,34,iOS,2021-09-12
USR008839,53,Female,Ghaziabad,Tier3,PhonePe,Low,3,Android,2020-02-06
USR008840,20,Male,Ranchi,Tier2,CRED,Medium,9,Android,2019-11-05
USR008841,37,Male,Kolkata,Tier1,Google Pay,Medium,15,Android,2020-05-25
USR008842,48,Female,Hyderabad,Tier1,Google Pay,Low,1,Android,2019-01-31
USR008843,26,Male,Patna,Tier2,Google Pay,Low,2,Android,2022-07-23
USR008844,49,Female,Nashik,Tier2,Paytm,High,36,Android,2019-06-09
USR008845,18,Male,Indore,Tier2,Google Pay,High,50,Android,2019-05-10
USR008846,43,Other,Noida,Tier3,CRED,Medium,20,iOS,2020-10-13
USR008847,55,Male,Madurai,Tier2,Paytm,Power,58,Android,2020-10-20
USR008848,40,Female,Agra,Tier2,PhonePe,High,31,Web,2019-03-17
USR008849,32,Male,Chennai,Tier1,Google Pay,Power,78,Android,2020-05-30
USR008850,20,Female,Ahmedabad,Tier1,Google Pay,Medium,20,Android,2020-07-05
USR008851,53,Female,Jabalpur,Tier3,PhonePe,Medium,10,Web,2019-11-02
USR008852,33,Female,Patna,Tier2,PhonePe,Medium,18,Android,2021-04-10
USR008853,19,Male,Chennai,Tier1,Amazon Pay,Low,1,Android,2019-05-17
USR008854,41,Male,Hyderabad,Tier1,Paytm,Medium,18,Android,2021-02-14
USR008855,33,Female,Ahmedabad,Tier1,PhonePe,Medium,8,Android,2021-07-28
USR008856,23,Other,Coimbatore,Tier2,Google Pay,Medium,16,Android,2021-04-09
USR008857,25,Female,Ranchi,Tier2,PhonePe,Medium,6,Web,2019-05-24
USR008858,20,Female,Allahabad,Tier3,Google Pay,Power,129,Android,2019-02-11
USR008859,37,Male,Ahmedabad,Tier1,PhonePe,Power,146,Android,2022-12-01
USR008860,38,Female,Allahabad,Tier3,Google Pay,High,36,Android,2021-09-08
USR008861,34,Male,Ahmedabad,Tier1,CRED,High,23,iOS,2021-09-20
USR008862,47,Male,Lucknow,Tier2,Google Pay,Medium,18,Web,2022-08-27
USR008863,49,Female,Madurai,Tier2,Paytm,Low,4,iOS,2021-05-13
USR008864,38,Female,Mumbai,Tier1,Google Pay,Low,4,Android,2020-09-09
USR008865,18,Male,Ranchi,Tier2,Paytm,Power,70,Android,2022-09-06
USR008866,41,Male,Indore,Tier2,PhonePe,High,46,Android,2020-10-25
USR008867,31,Male,Hyderabad,Tier1,PhonePe,Medium,19,iOS,2019-12-02
USR008868,36,Other,Kolkata,Tier1,PhonePe,High,36,Android,2021-07-25
USR008869,39,Male,Visakhapatnam,Tier2,Google Pay,Low,1,Android,2019-12-30
USR008870,29,Male,Agra,Tier2,Google Pay,High,30,Android,2022-04-15
USR008871,53,Male,Tiruchirappalli,Tier3,Google Pay,Medium,12,Android,2020-06-01
USR008872,23,Female,Mumbai,Tier1,PhonePe,Medium,14,Android,2021-12-01
USR008873,40,Male,Kolkata,Tier1,PhonePe,Power,56,iOS,2021-03-02
USR008874,18,Female,Mysore,Tier3,PhonePe,Medium,16,Android,2020-11-15
USR008875,54,Female,Coimbatore,Tier2,Paytm,High,45,Android,2019-01-11
USR008876,23,Male,Nashik,Tier2,Amazon Pay,Medium,6,Android,2021-03-03
USR008877,22,Male,Kolkata,Tier1,CRED,Medium,16,Android,2020-02-14
USR008878,29,Male,Jodhpur,Tier3,PhonePe,Medium,9,Android,2019-04-21
USR008879,30,Female,Bangalore,Tier1,Paytm,High,35,Android,2021-06-02
USR008880,25,Female,Kolkata,Tier1,Google Pay,Medium,20,Web,2022-10-13
USR008881,37,Male,Kolkata,Tier1,Google Pay,High,27,Android,2019-02-06
USR008882,32,Female,Nashik,Tier2,PhonePe,High,33,Android,2021-03-05
USR008883,19,Male,Delhi,Tier1,Google Pay,Low,2,Android,2022-08-30
USR008884,28,Male,Ranchi,Tier2,Paytm,Power,73,Android,2021-09-23
USR008885,46,Female,Faridabad,Tier3,Google Pay,Low,2,iOS,2019-05-26
USR008886,41,Male,Coimbatore,Tier2,Google Pay,Low,3,iOS,2019-09-15
USR008887,42,Male,Bikaner,Tier3,PhonePe,Low,4,Android,2022-05-05
USR008888,41,Male,Ranchi,Tier2,Paytm,Medium,6,Android,2020-07-09
USR008889,28,Female,Madurai,Tier2,CRED,Low,2,Android,2019-04-13
USR008890,22,Female,Aurangabad,Tier3,Google Pay,Power,113,Android,2020-01-12
USR008891,27,Female,Indore,Tier2,Google Pay,High,49,iOS,2022-04-02
USR008892,47,Male,Ranchi,Tier2,Google Pay,High,22,Android,2021-01-03
USR008893,62,Male,Aligarh,Tier3,Paytm,Medium,9,iOS,2019-09-25
USR008894,34,Female,Delhi,Tier1,PhonePe,Medium,15,Android,2021-10-25
USR008895,18,Male,Mumbai,Tier1,PhonePe,Medium,8,Android,2020-07-17
USR008896,23,Female,Moradabad,Tier3,Paytm,Medium,17,Android,2019-07-10
USR008897,28,Female,Kolkata,Tier1,PhonePe,Medium,20,Android,2019-06-04
USR008898,37,Female,Ranchi,Tier2,Paytm,Medium,18,Android,2020-03-25
USR008899,21,Other,Ahmedabad,Tier1,PhonePe,High,32,Android,2019-10-31
USR008900,57,Female,Ahmedabad,Tier1,Google Pay,Low,3,Android,2021-09-12
USR008901,30,Female,Allahabad,Tier3,PhonePe,Medium,13,Android,2022-01-05
USR008902,52,Male,Chennai,Tier1,Paytm,High,35,Android,2021-10-28
USR008903,45,Female,Madurai,Tier2,CRED,Medium,6,Android,2019-01-06
USR008904,44,Male,Patna,Tier2,Amazon Pay,Medium,16,Android,2019-03-11
USR008905,38,Male,Lucknow,Tier2,Google Pay,Low,5,Android,2019-06-06
USR008906,39,Female,Chennai,Tier1,WhatsApp Pay,Medium,7,Android,2019-04-11
USR008907,39,Male,Meerut,Tier3,PhonePe,High,24,Android,2022-12-01
USR008908,39,Male,Pune,Tier1,Google Pay,Medium,12,Web,2021-07-24
USR008909,36,Male,Delhi,Tier1,CRED,High,46,iOS,2021-08-14
USR008910,63,Male,Mumbai,Tier1,PhonePe,High,50,Android,2020-08-04
USR008911,43,Female,Bareilly,Tier3,Paytm,High,44,iOS,2021-04-06
USR008912,45,Male,Guwahati,Tier3,PhonePe,High,34,Android,2021-01-05
USR008913,49,Female,Kolkata,Tier1,PhonePe,High,34,Android,2021-07-07
USR008914,25,Female,Varanasi,Tier3,Google Pay,Medium,6,Android,2022-06-07
USR008915,21,Female,Guwahati,Tier3,Paytm,Power,124,Android,2020-01-21
USR008916,34,Female,Jaipur,Tier2,WhatsApp Pay,Power,129,Android,2021-10-04
USR008917,35,Male,Kolkata,Tier1,Google Pay,Power,58,Web,2022-02-05
USR008918,47,Female,Pune,Tier1,PhonePe,Medium,20,Android,2022-02-14
USR008919,32,Female,Bangalore,Tier1,PhonePe,Low,1,iOS,2022-11-19
USR008920,37,Female,Agra,Tier2,Google Pay,High,37,Android,2019-05-14
USR008921,35,Female,Aligarh,Tier3,Google Pay,High,27,Web,2020-05-10
USR008922,19,Female,Noida,Tier3,PhonePe,Medium,7,Android,2019-11-29
USR008923,38,Female,Rajkot,Tier3,Google Pay,High,39,Android,2022-04-09
USR008924,47,Female,Chennai,Tier1,PhonePe,Low,5,Android,2020-11-20
USR008925,24,Male,Bikaner,Tier3,Paytm,High,34,Android,2021-03-02
USR008926,37,Male,Visakhapatnam,Tier2,CRED,Medium,8,Android,2022-12-08
USR008927,37,Male,Delhi,Tier1,Google Pay,Medium,12,Web,2022-12-08
USR008928,24,Female,Vadodara,Tier2,Paytm,Low,3,Android,2021-04-24
USR008929,23,Male,Bikaner,Tier3,Paytm,High,32,Android,2019-02-23
USR008930,62,Male,Agra,Tier2,Google Pay,Medium,11,iOS,2019-08-24
USR008931,30,Female,Bareilly,Tier3,Paytm,Power,62,Android,2019-12-04
USR008932,26,Female,Kolkata,Tier1,PhonePe,Medium,19,Android,2022-01-01
USR008933,24,Female,Visakhapatnam,Tier2,Google Pay,High,34,iOS,2020-06-16
USR008934,40,Male,Ahmedabad,Tier1,Google Pay,Medium,12,iOS,2020-02-14
USR008935,38,Female,Nashik,Tier2,Paytm,Medium,10,iOS,2020-01-25
USR008936,39,Male,Hyderabad,Tier1,PhonePe,Low,1,Android,2021-04-24
USR008937,22,Male,Patna,Tier2,PhonePe,Medium,20,Android,2019-09-03
USR008938,50,Female,Gorakhpur,Tier3,PhonePe,Medium,12,Android,2019-01-21
USR008939,30,Male,Aurangabad,Tier3,PhonePe,Power,67,iOS,2021-08-01
USR008940,28,Female,Kolkata,Tier1,PhonePe,Medium,7,Android,2021-07-08
USR008941,33,Female,Moradabad,Tier3,PhonePe,Medium,8,iOS,2020-02-10
USR008942,30,Female,Bhopal,Tier2,WhatsApp Pay,High,47,Android,2019-12-16
USR008943,49,Other,Noida,Tier3,Google Pay,High,35,Android,2019-08-31
USR008944,55,Male,Kanpur,Tier2,PhonePe,Medium,16,Android,2019-06-03
USR008945,28,Male,Ahmedabad,Tier1,PhonePe,High,37,iOS,2022-06-03
USR008946,49,Female,Pune,Tier1,Google Pay,Medium,12,Android,2022-05-05
USR008947,45,Female,Jaipur,Tier2,PhonePe,High,41,Android,2020-10-14
USR008948,55,Female,Kolkata,Tier1,Google Pay,Medium,20,Android,2022-10-07
USR008949,26,Male,Pune,Tier1,Paytm,Medium,11,Android,2020-10-04
USR008950,37,Female,Nashik,Tier2,Google Pay,Low,1,Android,2020-02-19
USR008951,27,Female,Surat,Tier2,Paytm,Medium,14,Android,2020-01-25
USR008952,47,Female,Surat,Tier2,Google Pay,Low,2,Android,2019-08-30
USR008953,18,Female,Pune,Tier1,Paytm,Medium,7,Android,2021-12-17
USR008954,36,Female,Pune,Tier1,Google Pay,High,47,Android,2020-11-24
USR008955,29,Male,Bangalore,Tier1,Google Pay,Low,4,Android,2021-01-21
USR008956,28,Male,Kolkata,Tier1,PhonePe,High,41,Android,2022-02-28
USR008957,39,Male,Delhi,Tier1,WhatsApp Pay,Medium,8,Android,2019-06-25
USR008958,48,Female,Surat,Tier2,PhonePe,Medium,8,Android,2020-10-27
USR008959,38,Male,Tiruchirappalli,Tier3,Google Pay,Low,1,Web,2020-03-11
USR008960,48,Male,Nagpur,Tier2,Paytm,High,28,iOS,2022-05-06
USR008961,27,Male,Kanpur,Tier2,Google Pay,High,27,iOS,2020-07-25
USR008962,35,Female,Hyderabad,Tier1,PhonePe,Power,53,Android,2020-09-17
USR008963,32,Male,Mumbai,Tier1,Paytm,Low,5,Android,2020-08-01
USR008964,18,Male,Surat,Tier2,PhonePe,Low,2,Web,2019-01-05
USR008965,36,Male,Bareilly,Tier3,Paytm,High,37,Android,2022-02-22
USR008966,40,Female,Surat,Tier2,Amazon Pay,Low,2,Android,2022-09-23
USR008967,37,Male,Nashik,Tier2,PhonePe,Medium,6,Android,2022-08-30
USR008968,43,Male,Aligarh,Tier3,Paytm,Low,3,Android,2022-06-17
USR008969,37,Male,Bangalore,Tier1,Amazon Pay,Medium,7,Android,2019-12-03
USR008970,21,Male,Bangalore,Tier1,Google Pay,Medium,17,Android,2021-04-18
USR008971,23,Female,Agra,Tier2,Google Pay,Medium,7,Android,2021-03-25
USR008972,37,Female,Jaipur,Tier2,Google Pay,High,29,Android,2019-08-10
USR008973,27,Male,Visakhapatnam,Tier2,PhonePe,Medium,20,Android,2022-05-30
USR008974,21,Female,Mumbai,Tier1,Paytm,Low,4,Android,2019-01-09
USR008975,32,Female,Jodhpur,Tier3,CRED,Medium,15,Android,2020-09-28
USR008976,36,Male,Hyderabad,Tier1,Google Pay,Medium,7,Android,2019-07-05
USR008977,29,Male,Kanpur,Tier2,WhatsApp Pay,Medium,14,Android,2022-01-24
USR008978,42,Female,Faridabad,Tier3,PhonePe,High,44,Android,2021-03-07
USR008979,39,Male,Hyderabad,Tier1,Paytm,High,47,Android,2019-05-27
USR008980,29,Male,Bangalore,Tier1,Paytm,Medium,6,iOS,2020-03-31
USR008981,44,Female,Aligarh,Tier3,CRED,High,25,Android,2021-03-03
USR008982,39,Male,Mysore,Tier3,CRED,Medium,9,Android,2021-08-09
USR008983,39,Male,Kanpur,Tier2,Paytm,Medium,19,Android,2019-04-23
USR008984,36,Female,Ahmedabad,Tier1,PhonePe,Medium,11,iOS,2019-05-04
USR008985,18,Female,Bangalore,Tier1,Paytm,Low,2,Android,2022-09-22
USR008986,41,Male,Allahabad,Tier3,Google Pay,Medium,11,Android,2021-05-28
USR008987,30,Female,Kolkata,Tier1,Paytm,Power,109,Android,2020-12-04
USR008988,57,Male,Nashik,Tier2,PhonePe,Medium,9,Android,2020-04-25
USR008989,47,Male,Bangalore,Tier1,Paytm,Power,114,Android,2021-08-01
USR008990,37,Male,Chennai,Tier1,Google Pay,Low,1,Android,2019-04-25
USR008991,27,Male,Ranchi,Tier2,PhonePe,Low,5,Android,2022-03-16
USR008992,25,Female,Hyderabad,Tier1,PhonePe,Medium,16,Android,2022-07-22
USR008993,29,Female,Indore,Tier2,PhonePe,High,46,iOS,2019-12-24
USR008994,33,Female,Kolkata,Tier1,Google Pay,Medium,10,Web,2020-04-22
USR008995,28,Female,Pune,Tier1,Google Pay,Medium,12,iOS,2021-06-17
USR008996,35,Female,Guwahati,Tier3,Amazon Pay,Power,148,iOS,2021-10-24
USR008997,24,Female,Pune,Tier1,PhonePe,Medium,16,iOS,2021-05-09
USR008998,61,Female,Coimbatore,Tier2,CRED,High,45,Android,2021-07-10
USR008999,23,Male,Tiruchirappalli,Tier3,CRED,Medium,12,Android,2019-07-15
USR009000,55,Female,Coimbatore,Tier2,PhonePe,High,49,Android,2022-03-31
USR009001,52,Female,Bangalore,Tier1,Google Pay,Medium,19,iOS,2020-09-16
USR009002,35,Female,Chennai,Tier1,PhonePe,Medium,8,Android,2019-01-15
USR009003,42,Male,Ahmedabad,Tier1,Amazon Pay,Medium,10,Android,2019-05-30
USR009004,32,Male,Delhi,Tier1,PhonePe,Low,2,iOS,2019-06-26
USR009005,39,Male,Coimbatore,Tier2,WhatsApp Pay,Medium,14,Android,2021-03-22
USR009006,29,Female,Delhi,Tier1,PhonePe,Low,5,iOS,2020-01-05
USR009007,28,Female,Vadodara,Tier2,Paytm,Low,3,Web,2020-11-09
USR009008,37,Female,Faridabad,Tier3,Google Pay,Low,2,Android,2021-02-05
USR009009,34,Female,Mumbai,Tier1,Paytm,High,25,Android,2021-05-27
USR009010,37,Male,Vadodara,Tier2,PhonePe,Medium,14,Android,2022-05-27
USR009011,27,Female,Nashik,Tier2,Google Pay,High,36,Android,2021-04-11
USR009012,30,Male,Aurangabad,Tier3,PhonePe,Medium,12,Android,2020-06-22
USR009013,21,Female,Ahmedabad,Tier1,Google Pay,Medium,17,Web,2021-01-21
USR009014,20,Male,Kolkata,Tier1,Google Pay,Power,98,Web,2022-11-01
USR009015,27,Male,Moradabad,Tier3,Google Pay,High,32,Android,2021-08-13
USR009016,21,Male,Delhi,Tier1,Google Pay,High,29,Android,2020-12-08
USR009017,22,Female,Bareilly,Tier3,Paytm,Power,140,Android,2019-06-23
USR009018,46,Male,Mumbai,Tier1,Google Pay,High,33,iOS,2019-02-09
USR009019,19,Male,Guwahati,Tier3,CRED,Medium,18,Android,2022-01-19
USR009020,40,Male,Nagpur,Tier2,Paytm,Medium,12,Android,2022-12-24
USR009021,27,Male,Bareilly,Tier3,Google Pay,High,32,Android,2022-11-05
USR009022,49,Male,Chandigarh,Tier3,PhonePe,Low,3,Android,2022-07-25
USR009023,34,Other,Jaipur,Tier2,Google Pay,High,47,Android,2020-09-16
USR009024,28,Male,Coimbatore,Tier2,PhonePe,Low,1,Web,2019-10-30
USR009025,35,Male,Ranchi,Tier2,Google Pay,Medium,10,Android,2021-10-11
USR009026,30,Female,Mumbai,Tier1,Google Pay,Power,129,Android,2021-04-19
USR009027,36,Female,Delhi,Tier1,Google Pay,Medium,13,Web,2022-01-02
USR009028,23,Male,Bangalore,Tier1,Paytm,Medium,20,Android,2022-11-16
USR009029,64,Female,Agra,Tier2,CRED,High,22,Android,2021-09-06
USR009030,32,Female,Bhopal,Tier2,PhonePe,Power,146,Android,2020-11-14
USR009031,29,Male,Varanasi,Tier3,Paytm,High,45,iOS,2021-12-17
USR009032,42,Female,Nashik,Tier2,PhonePe,Medium,16,Android,2020-12-15
USR009033,30,Male,Noida,Tier3,Google Pay,Low,1,Android,2019-02-01
USR009034,47,Female,Nagpur,Tier2,PhonePe,Medium,14,Android,2020-03-23
USR009035,33,Female,Aligarh,Tier3,Google Pay,High,32,Android,2021-10-09
USR009036,42,Female,Pune,Tier1,Google Pay,Low,4,Android,2021-07-18
USR009037,22,Male,Indore,Tier2,PhonePe,Medium,10,Android,2019-12-28
USR009038,48,Male,Varanasi,Tier3,CRED,Low,3,Android,2021-12-09
USR009039,43,Male,Amritsar,Tier3,Google Pay,Power,52,Web,2020-11-24
USR009040,25,Female,Rajkot,Tier3,CRED,High,25,iOS,2021-09-01
USR009041,24,Female,Coimbatore,Tier2,PhonePe,High,47,Android,2021-02-22
USR009042,28,Male,Nashik,Tier2,CRED,Medium,12,Android,2021-07-11
USR009043,61,Other,Vadodara,Tier2,Google Pay,High,25,iOS,2019-06-06
USR009044,27,Female,Delhi,Tier1,Amazon Pay,Low,2,iOS,2022-10-29
USR009045,33,Male,Bhopal,Tier2,Google Pay,Medium,11,Android,2020-01-20
USR009046,19,Male,Bikaner,Tier3,CRED,Low,5,Android,2021-02-19
USR009047,31,Male,Ghaziabad,Tier3,PhonePe,Medium,10,Android,2019-10-21
USR009048,37,Female,Amritsar,Tier3,Paytm,Medium,18,iOS,2022-10-17
USR009049,58,Male,Nagpur,Tier2,PhonePe,Low,4,Android,2022-11-26
USR009050,35,Male,Mumbai,Tier1,Google Pay,Power,132,Android,2021-08-09
USR009051,47,Female,Nagpur,Tier2,Google Pay,Low,5,iOS,2019-05-28
USR009052,36,Male,Guwahati,Tier3,WhatsApp Pay,Low,1,Android,2022-03-20
USR009053,19,Male,Hyderabad,Tier1,PhonePe,Low,3,Web,2021-04-12
USR009054,28,Male,Varanasi,Tier3,Google Pay,Power,131,Android,2022-12-07
USR009055,37,Female,Lucknow,Tier2,Paytm,Medium,14,Android,2019-01-20
USR009056,58,Male,Delhi,Tier1,Paytm,Medium,9,Android,2021-07-24
USR009057,49,Female,Patna,Tier2,PhonePe,Medium,17,Android,2022-09-07
USR009058,26,Female,Guwahati,Tier3,PhonePe,Low,5,Android,2022-02-24
USR009059,26,Female,Surat,Tier2,Paytm,High,31,Android,2020-08-05
USR009060,25,Female,Bangalore,Tier1,Google Pay,Power,131,iOS,2020-11-14
USR009061,54,Female,Vadodara,Tier2,Google Pay,Power,120,Android,2022-04-22
USR009062,48,Female,Pune,Tier1,PhonePe,Low,2,Android,2019-12-11
USR009063,45,Male,Hyderabad,Tier1,Google Pay,Low,2,Web,2020-02-05
USR009064,30,Female,Allahabad,Tier3,Google Pay,Low,2,Android,2019-03-30
USR009065,34,Male,Hyderabad,Tier1,Amazon Pay,Medium,6,iOS,2020-07-04
USR009066,33,Male,Ahmedabad,Tier1,WhatsApp Pay,Medium,8,Android,2020-09-18
USR009067,27,Female,Ahmedabad,Tier1,PhonePe,Medium,11,Android,2022-02-27
USR009068,34,Male,Coimbatore,Tier2,Google Pay,Low,2,Android,2022-07-31
USR009069,19,Male,Nagpur,Tier2,PhonePe,Medium,19,iOS,2019-08-12
USR009070,23,Male,Madurai,Tier2,Paytm,Low,4,Android,2021-09-16
USR009071,50,Male,Ghaziabad,Tier3,Google Pay,Low,5,Android,2022-07-15
USR009072,44,Female,Mumbai,Tier1,PhonePe,High,36,iOS,2020-06-24
USR009073,31,Female,Noida,Tier3,PhonePe,Medium,6,Web,2020-03-06
USR009074,35,Male,Faridabad,Tier3,Paytm,High,39,Android,2022-06-10
USR009075,30,Male,Mumbai,Tier1,PhonePe,Power,63,Android,2022-05-23
USR009076,43,Male,Moradabad,Tier3,PhonePe,Medium,8,Android,2019-08-31
USR009077,45,Female,Allahabad,Tier3,Google Pay,High,49,Android,2022-10-07
