user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day
USR009580,57,119346.23,2093.7935087719297,20634.66,57,16,4,3,0,57,16,5.26,100.0,28.07,163.49
USR009581,38,104560.68000000001,2751.5968421052635,15900.58,37,16,3,3,0,38,14,7.89,100.0,36.84,143.23
USR009582,52,183643.78,3531.6111538461537,24203.24,50,17,5,4,0,49,11,7.69,94.23,21.15,251.57
USR009583,53,95153.17,1795.3428301886793,13165.22,51,16,5,4,0,50,13,7.55,94.34,24.53,130.35
USR009584,51,124136.8,2434.0549019607843,12306.83,51,17,3,3,0,46,16,5.88,90.2,31.37,170.05
USR009585,36,62100.15,1725.0041666666666,13149.5,36,14,3,3,0,35,12,8.33,97.22,33.33,85.07
USR009586,57,167059.31,2930.865087719298,27956.12,56,17,3,5,0,56,19,8.77,98.25,33.33,228.85
USR009587,59,178834.99000000002,3031.101525423729,27288.24,59,18,5,2,0,57,15,3.39,96.61,25.42,244.98
USR009588,48,155890.02,3247.70875,23716.75,48,17,5,3,0,44,13,6.25,91.67,27.08,213.55
USR009589,53,273888.63,5167.71,60681.11,52,17,4,2,0,52,15,3.77,98.11,28.3,375.19
USR009590,38,101803.05,2679.0276315789474,16856.18,37,16,2,1,0,36,17,2.63,94.74,44.74,139.46
USR009591,42,113151.74,2694.089047619048,16936.87,42,15,4,3,0,41,12,7.14,97.62,28.57,155.0
USR009592,59,222876.52000000002,3777.5681355932206,28576.79,58,16,5,1,0,59,19,1.69,100.0,32.2,305.31
USR009593,48,123823.41,2579.654375,23808.61,47,17,3,4,0,46,19,8.33,95.83,39.58,169.62
USR009594,61,169450.67,2777.879836065574,19080.29,61,17,3,4,0,60,33,6.56,98.36,54.1,232.12
USR009595,44,147085.07,3342.8425,20641.58,44,15,5,5,0,43,15,11.36,97.73,34.09,201.49
USR009596,53,139434.12,2630.8324528301887,33039.7,52,15,5,3,0,52,22,5.66,98.11,41.51,191.01
USR009597,42,151402.74,3604.8271428571425,19073.11,42,17,3,1,0,41,18,2.38,97.62,42.86,207.4
USR009598,44,179489.78,4079.313181818182,24831.97,44,16,5,4,0,44,14,9.09,100.0,31.82,245.88
USR009599,52,147562.88,2837.7476923076924,28116.34,52,15,5,5,0,51,15,9.62,98.08,28.85,202.14
USR009600,56,177553.23,3170.593392857143,51269.17,54,16,4,5,0,55,16,8.93,98.21,28.57,243.22
USR009601,52,144152.82,2772.1696153846156,25358.24,52,18,5,4,0,46,12,7.69,88.46,23.08,197.47
USR009602,44,69799.66,1586.355909090909,7831.04,44,13,3,2,0,43,14,4.55,97.73,31.82,95.62
USR009603,51,152060.78,2981.5839215686274,18564.3,51,15,5,2,0,50,20,3.92,98.04,39.22,208.3
USR009604,44,315911.98,7179.817727272727,93620.12,44,17,3,2,0,43,18,4.55,97.73,40.91,432.76
USR009605,40,171088.32,4277.2080000000005,34800.21,39,14,4,2,0,36,15,5.0,90.0,37.5,234.37
USR009606,48,112606.85,2345.976041666667,14161.08,48,14,3,1,0,45,13,2.08,93.75,27.08,154.26
USR009607,54,164891.54,3053.547037037037,26647.68,52,16,5,2,1,53,22,3.7,98.15,40.74,225.88
USR009608,53,123099.84,2322.6384905660375,15408.01,53,18,4,4,0,50,22,7.55,94.34,41.51,168.63
USR009609,50,174073.66,3481.4732,28454.69,50,15,3,3,0,47,13,6.0,94.0,26.0,238.46
USR009610,62,186474.94,3007.6603225806452,20000.0,62,18,3,3,1,62,22,4.84,100.0,35.48,255.45
USR009611,44,124175.09,2822.161136363636,13533.71,42,15,4,0,0,44,15,0.0,100.0,34.09,170.1
USR009612,41,113754.8,2774.5073170731707,33547.29,41,14,2,6,0,41,12,14.63,100.0,29.27,155.83
USR009613,42,119172.05,2837.429761904762,14956.54,42,16,4,2,0,37,13,4.76,88.1,30.95,163.25
USR009614,53,119944.19,2263.097924528302,17698.88,52,17,4,2,0,51,11,3.77,96.23,20.75,164.31
USR009615,42,88512.31,2107.435952380952,19179.95,41,15,4,1,0,39,16,2.38,92.86,38.1,121.25
USR009616,56,147993.21,2642.7358928571425,24814.42,55,18,5,1,0,56,11,1.79,100.0,19.64,202.73
USR009617,47,146290.43,3112.5623404255316,35779.89,46,16,5,1,0,42,15,2.13,89.36,31.91,200.4
USR009618,52,106912.47,2056.0090384615387,13095.48,52,14,4,3,0,49,19,5.77,94.23,36.54,146.46
USR009619,41,150130.0,3661.7073170731705,34536.79,39,14,3,1,0,41,14,2.44,100.0,34.15,205.66
USR009620,43,114757.81999999999,2668.7865116279067,12666.2,42,13,4,1,1,42,19,2.33,97.67,44.19,157.2
USR009621,53,171385.29,3233.684716981132,39688.34,52,16,5,5,0,53,17,9.43,100.0,32.08,234.77
USR009622,54,134896.32,2498.08,14151.58,54,16,5,4,0,52,17,7.41,96.3,31.48,184.79
USR009623,44,169363.08,3849.1609090909087,30878.45,44,17,6,1,0,44,12,2.27,100.0,27.27,232.0
USR009624,45,119565.35,2657.007777777778,18508.05,45,16,3,2,0,45,16,4.44,100.0,35.56,163.79
USR009625,57,197265.91,3460.8054385964915,31451.65,57,15,4,4,0,55,20,7.02,96.49,35.09,270.23
USR009626,59,225750.64,3826.282033898305,63771.32,58,17,3,3,0,58,22,5.08,98.31,37.29,309.25
USR009627,60,122486.42,2041.4403333333332,8849.6,60,16,4,1,0,57,16,1.67,95.0,26.67,167.79
USR009628,49,265779.59,5424.073265306123,43335.17,49,17,4,1,0,48,14,2.04,97.96,28.57,364.08
USR009629,52,202100.31,3886.544423076923,62221.87,51,16,4,6,0,52,11,11.54,100.0,21.15,276.85
USR009630,42,117986.74,2809.208095238095,16015.64,42,14,2,5,0,39,11,11.9,92.86,26.19,161.63
USR009631,38,132053.25,3475.0855263157896,23251.0,37,15,5,3,0,37,11,7.89,97.37,28.95,180.89
USR009632,73,134093.87,1836.9023287671232,12894.18,70,17,5,4,0,67,24,5.48,91.78,32.88,183.69
USR009633,49,167454.76,3417.4440816326533,28026.92,47,16,5,3,0,48,19,6.12,97.96,38.78,229.39
USR009634,65,202585.94999999998,3116.706923076923,22525.89,62,17,6,6,0,62,22,9.23,95.38,33.85,277.52
USR009635,46,137146.18,2981.438695652174,19559.93,46,17,3,4,0,45,15,8.7,97.83,32.61,187.87
USR009636,53,163277.36000000002,3080.704905660378,19286.23,52,16,4,1,0,51,20,1.89,96.23,37.74,223.67
USR009637,50,147027.0,2940.54,22917.82,49,15,5,4,0,48,26,8.0,96.0,52.0,201.41
USR009638,60,189059.81,3150.996833333333,23203.64,58,17,3,5,0,59,21,8.33,98.33,35.0,258.99
USR009639,46,222885.44,4845.335652173913,29826.36,44,16,5,3,0,43,17,6.52,93.48,36.96,305.32
USR009640,47,127089.84999999999,2704.0393617021273,26107.78,47,17,5,2,0,44,11,4.26,93.62,23.4,174.1
USR009641,42,91169.39,2170.699761904762,13961.88,42,14,4,2,0,42,11,4.76,100.0,26.19,124.89
USR009642,46,151773.19,3299.4171739130434,25193.92,45,17,4,2,0,46,14,4.35,100.0,30.43,207.91
USR009643,49,138913.69,2834.9732653061224,27310.46,49,18,2,4,0,46,23,8.16,93.88,46.94,190.29
USR009644,57,197350.33000000002,3462.2864912280706,38650.83,56,16,5,6,0,55,21,10.53,96.49,36.84,270.34
USR009645,46,172158.38,3742.5734782608697,23096.73,46,16,3,5,0,43,21,10.87,93.48,45.65,235.83
USR009646,54,84251.09,1560.2053703703702,7399.18,53,15,4,2,0,53,20,3.7,98.15,37.04,115.41
USR009647,49,192555.86,3929.7114285714283,49589.53,47,16,6,3,1,49,21,6.12,100.0,42.86,263.78
USR009648,51,144886.99,2840.9213725490195,17712.35,50,18,4,2,0,48,12,3.92,94.12,23.53,198.48
USR009649,46,175578.6,3816.926086956522,45539.75,45,15,5,2,0,44,18,4.35,95.65,39.13,240.52
USR009650,58,142161.54,2451.0610344827587,13808.55,55,15,4,2,0,53,17,3.45,91.38,29.31,194.74
USR009651,61,233759.28,3832.1193442622953,74466.8,60,16,6,8,0,61,22,13.11,100.0,36.07,320.22
USR009652,43,138817.15,3228.3058139534883,23881.51,42,16,5,3,0,41,16,6.98,95.35,37.21,190.16
USR009653,50,84291.98,1685.8396,11501.3,49,13,5,5,0,50,16,10.0,100.0,32.0,115.47
USR009654,36,92609.47,2572.485277777778,26162.96,36,16,3,1,0,35,14,2.78,97.22,38.89,126.86
USR009655,47,224347.87,4773.3589361702125,31489.67,47,17,5,4,0,47,14,8.51,100.0,29.79,307.33
USR009656,47,161031.62,3426.2046808510636,57994.25,46,16,5,1,0,43,20,2.13,91.49,42.55,220.59
USR009657,53,165782.23,3127.966603773585,75000.0,52,15,4,4,0,50,14,7.55,94.34,26.42,227.1
USR009658,44,121431.52,2759.807272727273,18113.56,43,16,3,6,0,44,14,13.64,100.0,31.82,166.34
USR009659,45,75357.12,1674.6026666666667,5707.84,44,14,3,3,0,43,19,6.67,95.56,42.22,103.23
USR009660,54,109291.18000000001,2023.910740740741,13231.7,53,17,4,1,0,53,22,1.85,98.15,40.74,149.71
USR009661,48,104907.1,2185.5645833333333,13035.15,45,15,3,3,0,43,10,6.25,89.58,20.83,143.71
USR009662,46,134867.57,2931.903695652174,22835.7,46,18,5,1,0,46,16,2.17,100.0,34.78,184.75
USR009663,52,153555.8,2952.9961538461534,40962.38,52,17,4,7,0,52,19,13.46,100.0,36.54,210.35
USR009664,51,154171.5,3022.970588235294,17116.64,51,16,3,2,0,48,14,3.92,94.12,27.45,211.19
USR009665,58,127122.3,2191.7637931034483,10483.59,58,17,4,3,0,56,19,5.17,96.55,32.76,174.14
USR009666,51,225358.53,4418.794705882353,39041.8,50,15,5,3,0,50,12,5.88,98.04,23.53,308.71
USR009667,42,125408.7,2985.9214285714284,12380.19,41,18,4,2,0,39,11,4.76,92.86,26.19,171.79
USR009668,48,102807.34,2141.8195833333334,17966.67,47,17,4,4,0,48,10,8.33,100.0,20.83,140.83
USR009669,42,116839.34,2781.8890476190477,16036.0,42,16,3,2,0,41,14,4.76,97.62,33.33,160.05
USR009670,50,148461.12,2969.2224,23241.59,50,16,2,5,0,48,19,10.0,96.0,38.0,203.37
USR009671,60,181642.18,3027.3696666666665,35968.11,60,17,5,1,0,60,11,1.67,100.0,18.33,248.82
USR009672,42,107694.89,2564.164047619048,26076.03,41,16,4,2,0,41,13,4.76,97.62,30.95,147.53
USR009673,54,203605.08,3770.4644444444443,42298.49,53,18,5,4,0,54,20,7.41,100.0,37.04,278.91
USR009674,46,116322.55,2528.7510869565217,25480.11,46,16,4,2,0,42,16,4.35,91.3,34.78,159.35
USR009675,56,166245.35,2968.6669642857146,12949.1,56,17,4,4,0,54,17,7.14,96.43,30.36,227.73
USR009676,37,62623.4,1692.5243243243244,7031.9,36,12,6,1,0,37,14,2.7,100.0,37.84,85.79
USR009677,47,146292.18,3112.599574468085,16137.66,47,17,5,1,0,45,18,2.13,95.74,38.3,200.4
USR009678,41,165286.04,4031.366829268293,36039.53,41,15,5,2,0,38,16,4.88,92.68,39.02,226.42
USR009679,38,90400.98999999999,2378.9734210526312,13412.71,37,16,5,1,0,38,13,2.63,100.0,34.21,123.84
USR009680,52,122702.24,2359.658461538462,12776.91,52,15,4,1,0,46,13,1.92,88.46,25.0,168.09
USR009681,35,77712.3,2220.3514285714286,11352.73,34,13,3,2,0,34,12,5.71,97.14,34.29,106.46
USR009682,48,91106.15,1898.0447916666665,16999.88,48,15,5,2,0,48,17,4.17,100.0,35.42,124.8
USR009683,54,192141.54,3558.1766666666667,41841.42,53,16,5,3,0,50,22,5.56,92.59,40.74,263.21
USR009684,52,123602.37,2376.9686538461538,27771.65,51,17,4,6,0,51,17,11.54,98.08,32.69,169.32
USR009685,50,118940.14,2378.8028,19783.39,50,17,4,2,0,49,16,4.0,98.0,32.0,162.93
USR009686,45,135636.68,3014.148444444444,23664.87,44,16,4,2,0,43,11,4.44,95.56,24.44,185.8
USR009687,53,144888.85,2733.7518867924528,29535.49,53,15,5,3,0,53,22,5.66,100.0,41.51,198.48
USR009688,45,108656.89,2414.5975555555556,15550.23,45,16,4,0,0,41,15,0.0,91.11,33.33,148.85
USR009689,59,194373.8,3294.4711864406777,35308.41,59,17,6,4,0,58,25,6.78,98.31,42.37,266.27
USR009690,44,145612.45,3309.3738636363637,24188.85,44,17,3,4,0,41,12,9.09,93.18,27.27,199.47
USR009691,53,149604.81,2822.732264150943,13545.67,52,18,5,2,0,50,25,3.77,94.34,47.17,204.94
USR009692,49,108491.34,2214.1089795918365,14541.84,49,15,4,2,0,47,18,4.08,95.92,36.73,148.62
USR009693,54,149494.41999999998,2768.415185185185,22551.96,53,16,5,3,0,50,22,5.56,92.59,40.74,204.79
USR009694,39,118130.93000000001,3028.9982051282054,29505.79,38,16,6,2,0,37,9,5.13,94.87,23.08,161.82
USR009695,40,108534.42,2713.3605,11454.14,40,14,4,0,0,38,12,0.0,95.0,30.0,148.68
USR009696,49,136537.04,2786.470204081633,23045.46,48,17,5,5,0,49,24,10.2,100.0,48.98,187.04
USR009697,39,107199.13,2748.695641025641,10615.06,39,16,5,0,0,39,13,0.0,100.0,33.33,146.85
USR009698,43,152717.38,3551.5669767441864,39858.77,42,18,4,3,0,42,18,6.98,97.67,41.86,209.2
USR009699,57,217540.37,3816.4977192982456,19649.27,56,16,6,3,0,56,22,5.26,98.25,38.6,298.0
USR009700,56,167873.96,2997.7492857142856,15619.68,56,16,6,2,0,54,21,3.57,96.43,37.5,229.96
USR009701,50,155188.05,3103.761,23722.57,50,16,4,1,0,50,21,2.0,100.0,42.0,212.59
USR009702,54,114638.19,2122.9294444444445,24038.7,53,18,5,7,0,53,17,12.96,98.15,31.48,157.04
USR009703,55,204722.13,3722.2205454545456,32208.99,54,17,3,1,1,52,22,1.82,94.55,40.0,280.44
USR009704,52,131051.0,2520.2115384615386,20463.54,51,15,4,4,0,49,18,7.69,94.23,34.62,179.52
USR009705,56,185786.7,3317.619642857143,29862.97,55,17,4,3,0,56,9,5.36,100.0,16.07,254.5
USR009706,58,190594.28,3286.108275862069,34073.72,58,16,3,3,0,55,15,5.17,94.83,25.86,261.09
USR009707,37,121071.98999999999,3272.215945945946,12661.56,37,16,4,1,0,34,12,2.7,91.89,32.43,165.85
USR009708,38,187811.08,4942.396842105263,47748.22,38,17,5,2,0,37,18,5.26,97.37,47.37,257.28
USR009709,35,89740.13,2564.0037142857145,9588.98,34,15,3,1,0,35,14,2.86,100.0,40.0,122.93
USR009710,43,174867.29,4066.6811627906977,22767.48,43,16,5,3,0,41,12,6.98,95.35,27.91,239.54
USR009711,55,110497.21,2009.040181818182,18932.01,54,17,3,3,0,55,15,5.45,100.0,27.27,151.37
USR009712,54,123948.65,2295.3453703703703,21563.88,54,17,4,4,0,51,19,7.41,94.44,35.19,169.79
USR009713,46,105132.34,2285.485652173913,12445.3,46,15,4,0,0,45,15,0.0,97.83,32.61,144.02
USR009714,40,120830.27,3020.75675,18525.89,39,17,5,4,0,39,18,10.0,97.5,45.0,165.52
USR009715,45,142977.55,3177.2788888888886,30352.75,44,17,6,1,0,44,16,2.22,97.78,35.56,195.86
USR009716,58,192046.69,3311.149827586207,84085.13,57,17,3,0,0,56,23,0.0,96.55,39.66,263.08
USR009717,53,234365.32,4421.987169811321,48846.01,53,15,4,2,0,50,13,3.77,94.34,24.53,321.05
USR009718,51,156400.74,3066.681176470588,25137.77,50,17,4,1,0,51,15,1.96,100.0,29.41,214.25
USR009719,44,201953.25,4589.846590909091,40449.31,44,13,4,3,0,44,15,6.82,100.0,34.09,276.65
USR009720,52,124828.15000000001,2400.5413461538465,14258.36,52,15,3,0,0,47,12,0.0,90.38,23.08,171.0
USR009721,50,135002.62,2700.0524,19178.79,50,15,5,1,0,49,20,2.0,98.0,40.0,184.94
USR009722,50,160503.77,3210.0753999999997,29856.06,49,14,5,2,0,48,16,4.0,96.0,32.0,219.87
USR009723,49,126553.91,2582.732857142857,22263.71,48,16,4,4,0,47,17,8.16,95.92,34.69,173.36
USR009724,53,97164.09,1833.284716981132,11890.95,52,16,4,5,0,51,19,9.43,96.23,35.85,133.1
USR009725,62,179392.41,2893.4259677419354,20697.43,62,18,3,5,0,60,25,8.06,96.77,40.32,245.74
USR009726,51,123254.33,2416.751568627451,14894.67,49,15,4,2,0,50,21,3.92,98.04,41.18,168.84
USR009727,60,220201.52000000002,3670.0253333333335,51265.71,58,17,5,2,0,60,18,3.33,100.0,30.0,301.65
USR009728,52,195416.41,3758.0078846153847,21851.17,51,16,3,2,0,51,15,3.85,98.08,28.85,267.69
USR009729,44,194392.47999999998,4418.010909090909,41584.25,43,16,4,6,0,42,13,13.64,95.45,29.55,266.29
USR009730,55,206293.1,3750.7836363636366,38156.36,55,17,3,3,1,54,19,5.45,98.18,34.55,282.59
USR009731,47,93667.3,1992.9212765957448,12269.47,47,16,5,3,0,46,15,6.38,97.87,31.91,128.31
USR009732,41,132171.42,3223.6931707317076,28688.54,40,15,3,1,0,40,13,2.44,97.56,31.71,181.06
USR009733,49,96180.21,1962.8614285714286,29315.95,48,14,3,2,0,47,20,4.08,95.92,40.82,131.75
USR009734,52,170321.27,3275.4090384615383,27388.5,51,18,4,1,0,51,17,1.92,98.08,32.69,233.32
USR009735,50,158084.49,3161.6897999999997,18286.76,48,16,5,4,0,49,18,8.0,98.0,36.0,216.55
USR009736,39,110816.45,2841.4474358974358,23520.11,38,15,4,3,0,39,15,7.69,100.0,38.46,151.8
USR009737,51,129660.57,2542.364117647059,21299.2,51,18,5,3,0,51,19,5.88,100.0,37.25,177.62
USR009738,43,72334.48,1682.1972093023255,9225.55,43,16,6,4,0,43,14,9.3,100.0,32.56,99.09
USR009739,46,142350.49,3094.575869565217,20815.66,46,14,4,1,0,46,12,2.17,100.0,26.09,195.0
USR009740,48,106327.51,2215.1564583333334,18484.95,47,15,3,4,0,47,17,8.33,97.92,35.42,145.65
USR009741,51,203564.96,3991.4698039215687,58067.68,51,15,4,0,0,50,17,0.0,98.04,33.33,278.86
USR009742,48,176342.72999999998,3673.8068749999998,39613.38,48,16,4,5,0,47,16,10.42,97.92,33.33,241.57
USR009743,42,142874.57,3401.775476190476,25985.38,41,16,5,1,0,41,15,2.38,97.62,35.71,195.72
USR009744,64,184748.88999999998,2886.7014062499998,23940.92,64,17,4,4,0,63,23,6.25,98.44,35.94,253.08
USR009745,43,128077.28,2978.5413953488373,21370.48,43,16,5,0,0,41,14,0.0,95.35,32.56,175.45
USR009746,43,130320.37,3030.7062790697673,23323.35,43,16,4,1,0,41,13,2.33,95.35,30.23,178.52
USR009747,62,192416.23,3103.4875806451614,19466.81,61,17,3,2,0,58,18,3.23,93.55,29.03,263.58
USR009748,49,116199.73999999999,2371.423265306122,17074.14,48,15,5,3,0,47,12,6.12,95.92,24.49,159.18
USR009749,52,174012.0,3346.3846153846152,35765.06,51,18,6,3,0,47,19,5.77,90.38,36.54,238.37
USR009750,43,89927.3,2091.3325581395347,10711.68,43,14,3,1,0,42,13,2.33,97.67,30.23,123.19
USR009751,46,191803.99,4169.651956521739,23846.71,46,17,5,2,0,42,22,4.35,91.3,47.83,262.75
USR009752,49,210926.04,4304.61306122449,36247.5,49,16,5,5,0,46,14,10.2,93.88,28.57,288.94
USR009753,52,160969.89,3095.574807692308,45699.76,51,17,4,1,0,50,24,1.92,96.15,46.15,220.51
USR009754,58,217748.64,3754.2868965517246,28137.44,57,17,4,4,0,57,16,6.9,98.28,27.59,298.29
USR009755,49,118907.61,2426.685918367347,15453.77,49,16,3,7,0,49,16,14.29,100.0,32.65,162.89
USR009756,53,128697.04,2428.246037735849,24708.6,53,16,5,1,0,51,25,1.89,96.23,47.17,176.3
USR009757,59,183894.77,3116.860508474576,21094.33,59,18,5,2,0,57,17,3.39,96.61,28.81,251.91
USR009758,54,164436.16,3045.1140740740743,28046.45,54,16,5,2,0,50,18,3.7,92.59,33.33,225.26
USR009759,54,137508.63,2546.456111111111,14780.31,54,15,3,1,0,52,16,1.85,96.3,29.63,188.37
USR009760,48,170784.0,3558.0,51457.65,48,16,4,1,0,46,15,2.08,95.83,31.25,233.95
USR009761,47,163159.35,3471.475531914894,40281.87,47,18,2,2,0,47,15,4.26,100.0,31.91,223.51
USR009762,68,218475.29,3212.871911764706,26412.58,68,17,4,3,0,65,19,4.41,95.59,27.94,299.28
USR009763,55,134055.66999999998,2437.375818181818,22135.16,54,13,4,4,0,52,20,7.27,94.55,36.36,183.64
USR009764,48,123947.52,2582.2400000000002,19415.0,47,18,4,1,0,48,13,2.08,100.0,27.08,169.79
USR009765,44,117551.07,2671.615227272727,19423.82,44,17,3,5,0,40,14,11.36,90.91,31.82,161.03
USR009766,49,98873.06,2017.817551020408,7602.82,49,16,4,3,0,48,18,6.12,97.96,36.73,135.44
USR009767,39,193688.65,4966.375641025641,33175.13,39,16,3,3,0,35,15,7.69,89.74,38.46,265.33
USR009768,58,187779.01,3237.5691379310347,33690.78,57,18,5,7,0,58,15,12.07,100.0,25.86,257.23
USR009769,58,165936.0,2860.9655172413795,27819.0,56,17,5,9,0,55,20,15.52,94.83,34.48,227.31
USR009770,50,234136.03999999998,4682.720799999999,50192.74,50,16,5,3,0,46,21,6.0,92.0,42.0,320.73
USR009771,52,198968.71,3826.321346153846,28143.54,51,17,5,2,0,48,18,3.85,92.31,34.62,272.56
USR009772,49,188605.5,3849.091836734694,30003.41,49,16,5,1,0,48,17,2.04,97.96,34.69,258.36
USR009773,57,184897.36000000002,3243.8133333333335,41465.0,55,16,4,1,0,56,22,1.75,98.25,38.6,253.28
USR009774,44,249408.52,5668.375454545454,48600.38,44,14,2,1,0,41,14,2.27,93.18,31.82,341.66
USR009775,40,98725.44,2468.136,14655.29,40,15,4,5,0,39,8,12.5,97.5,20.0,135.24
USR009776,42,125824.48,2995.8209523809523,21310.16,42,15,3,1,0,42,18,2.38,100.0,42.86,172.36
USR009777,50,167677.18,3353.5436,21769.82,49,18,5,2,0,49,16,4.0,98.0,32.0,229.69
USR009778,52,264803.58,5092.376538461539,36343.6,51,16,3,3,0,46,12,5.77,88.46,23.08,362.74
USR009779,50,81893.89,1637.8778,8791.16,49,15,3,4,0,50,13,8.0,100.0,26.0,112.18
USR009780,49,162709.6,3320.604081632653,33954.6,48,16,4,5,0,48,20,10.2,97.96,40.82,222.89
USR009781,47,167014.88,3553.508085106383,32732.59,46,16,5,3,0,45,22,6.38,95.74,46.81,228.79
USR009782,44,113724.09,2584.638409090909,22877.21,44,15,3,3,0,44,20,6.82,100.0,45.45,155.79
USR009783,58,231178.92,3985.843448275862,50266.43,56,18,3,4,0,54,22,6.9,93.1,37.93,316.68
USR009784,55,131416.76,2389.3956363636366,17541.98,54,15,5,3,0,52,17,5.45,94.55,30.91,180.02
USR009785,49,121082.5,2471.0714285714284,14321.63,49,15,3,2,0,47,15,4.08,95.92,30.61,165.87
USR009786,55,200469.43,3644.8987272727272,28959.05,55,18,4,0,0,54,17,0.0,98.18,30.91,274.62
USR009787,48,213851.86,4455.247083333333,62084.34,46,17,3,4,0,47,8,8.33,97.92,16.67,292.95
USR009788,60,188474.78,3141.2463333333335,36080.59,58,18,4,6,0,59,16,10.0,98.33,26.67,258.18
USR009789,50,150989.9,3019.798,14067.61,50,17,5,2,0,47,18,4.0,94.0,36.0,206.84
USR009790,44,88319.86,2007.2695454545456,12427.86,42,16,6,2,0,43,15,4.55,97.73,34.09,120.99
USR009791,36,96688.64,2685.7955555555554,15022.98,36,15,4,2,0,34,16,5.56,94.44,44.44,132.45
USR009792,41,88877.64,2167.7473170731705,9676.56,41,16,4,0,0,39,19,0.0,95.12,46.34,121.75
USR009793,57,137288.87,2408.5766666666664,33070.23,56,16,4,4,0,56,21,7.02,98.25,36.84,188.07
USR009794,56,230301.79,4112.531964285715,33006.97,54,15,4,4,0,54,16,7.14,96.43,28.57,315.48
USR009795,54,143243.7,2652.6611111111115,22878.99,54,16,5,2,0,53,22,3.7,98.15,40.74,196.22
USR009796,37,105790.63,2859.2062162162165,13335.5,37,12,5,2,0,37,8,5.41,100.0,21.62,144.92
USR009797,43,155313.19,3611.934651162791,26594.46,43,16,4,2,0,41,13,4.65,95.35,30.23,212.76
USR009798,47,125430.67,2668.737659574468,18911.84,46,18,4,4,0,43,16,8.51,91.49,34.04,171.82
USR009799,47,131870.66,2805.7587234042553,32079.05,47,14,4,4,0,45,15,8.51,95.74,31.91,180.64
USR009800,67,182781.72,2728.085373134328,34144.83,65,17,2,5,0,60,19,7.46,89.55,28.36,250.39
USR009801,56,214585.71,3831.8876785714283,35224.63,56,16,3,4,0,54,17,7.14,96.43,30.36,293.95
USR009802,49,117044.99,2388.6732653061226,32079.97,49,16,4,2,0,47,16,4.08,95.92,32.65,160.34
USR009803,53,177436.55,3347.859433962264,12048.27,52,16,4,3,0,52,20,5.66,98.11,37.74,243.06
USR009804,44,100149.56999999999,2276.1265909090907,10272.06,43,12,4,6,1,44,14,13.64,100.0,31.82,137.19
USR009805,50,154441.64,3088.8328,32370.93,49,18,4,4,0,43,25,8.0,86.0,50.0,211.56
USR009806,51,118878.6,2330.9529411764706,30855.14,51,17,4,3,0,49,21,5.88,96.08,41.18,162.85
USR009807,60,188452.27,3140.8711666666663,51884.95,59,15,6,5,0,59,20,8.33,98.33,33.33,258.15
USR009808,43,159400.1,3706.979069767442,24884.05,43,16,4,3,1,42,19,6.98,97.67,44.19,218.36
USR009809,52,105066.72,2020.513846153846,9362.97,52,17,4,4,0,52,19,7.69,100.0,36.54,143.93
USR009810,47,140079.02,2980.4046808510634,31190.8,47,14,5,6,0,46,16,12.77,97.87,34.04,191.89
USR009811,51,136449.81,2675.486470588235,25004.12,51,17,4,4,0,49,15,7.84,96.08,29.41,186.92
USR009812,49,153311.68,3128.8097959183674,26515.26,48,16,6,1,0,48,15,2.04,97.96,30.61,210.02
USR009813,46,150931.12,3281.111304347826,37386.6,46,14,5,4,0,45,14,8.7,97.83,30.43,206.75
USR009814,58,225194.99000000002,3882.672241379311,37824.66,56,16,5,3,0,57,18,5.17,98.28,31.03,308.49
