user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day,evening_txns,night_txns,weekend_txns,morning_txns,food_txns,p2p_txns,investment_txns,ecom_txns,travel_txns,qr_txns,upi_id_txns,platform_loyalty_rate,evening_ratio,night_ratio,weekend_ratio,food_ratio,p2p_ratio,investment_ratio,ecom_ratio,travel_ratio,qr_ratio,segment,segment_name,pca1,pca2
USR007468,46,247333.23,5376.809347826087,46172.13,46,16,4,3,0,42,19,6.52,91.3,41.3,338.81,16,3,11,17,4,1,3,6,0,19,14,0.8478260869565217,0.3478,0.0652,0.2391,0.087,0.0217,0.0652,0.1304,0.0,0.413,3,Premium Investors,4.085138192575164,-1.3771539538708057
USR007469,37,76463.94,2066.5929729729733,20970.39,36,15,3,1,0,36,12,2.7,97.3,32.43,104.75,6,1,12,13,8,1,0,2,1,12,14,0.8648648648648649,0.1622,0.027,0.3243,0.2162,0.027,0.0,0.0541,0.027,0.3243,1,Casual Small Spenders,-3.6708612042265285,-0.9545031742098228
USR007470,42,120123.67,2860.087380952381,16912.2,42,15,3,4,0,39,15,9.52,92.86,35.71,164.55,16,2,10,7,3,5,0,2,3,12,17,0.8095238095238095,0.381,0.0476,0.2381,0.0714,0.119,0.0,0.0476,0.0714,0.2857,2,Loyal Digital Users,-1.4320617324407268,-0.5443485240322721
USR007471,58,236109.29,4070.849827586207,27580.01,58,17,4,4,0,56,24,6.9,96.55,41.38,323.44,18,3,12,15,6,3,3,3,3,16,21,0.9482758620689655,0.3103,0.0517,0.2069,0.1034,0.0517,0.0517,0.0517,0.0517,0.2759,3,Premium Investors,3.6265912533800035,-1.4279235693814216
USR007472,48,153924.54,3206.76125,21693.16,48,18,5,3,0,46,18,6.25,95.83,37.5,210.86,19,1,17,12,5,2,2,2,2,16,18,0.8125,0.3958,0.0208,0.3542,0.1042,0.0417,0.0417,0.0417,0.0417,0.3333,0,Active Everyday Users,1.0330337319180172,0.9522402036770611
USR007473,51,113604.36,2227.5364705882357,28136.93,51,17,6,1,0,49,23,1.96,96.08,45.1,155.62,19,0,7,18,8,2,2,4,1,16,22,0.8431372549019608,0.3725,0.0,0.1373,0.1569,0.0392,0.0392,0.0784,0.0196,0.3137,0,Active Everyday Users,-0.8107954723062145,1.6566570210836535
USR007474,54,192971.15,3573.5398148148147,43292.68,54,18,4,4,0,54,21,7.41,100.0,38.89,264.34,12,2,14,19,7,2,1,2,2,14,24,0.9074074074074074,0.2222,0.037,0.2593,0.1296,0.037,0.0185,0.037,0.037,0.2593,3,Premium Investors,1.886754532310108,-0.5842038374115152
USR007475,52,162258.59,3120.3575,25414.74,51,17,3,3,0,50,18,5.77,96.15,34.62,222.27,22,0,13,14,9,1,1,5,5,13,23,0.9038461538461539,0.4231,0.0,0.25,0.1731,0.0192,0.0192,0.0962,0.0962,0.25,2,Loyal Digital Users,0.4362944779297583,-1.1584951831975663
USR007476,39,116433.61,2985.4771794871795,31833.29,39,18,4,0,0,38,12,0.0,97.44,30.77,159.5,10,2,11,14,5,1,1,1,1,10,21,0.9230769230769231,0.2564,0.0513,0.2821,0.1282,0.0256,0.0256,0.0256,0.0256,0.2564,2,Loyal Digital Users,-0.7996989127402907,-1.1184643573859412
USR007477,43,139851.76,3252.366511627907,22716.55,43,17,4,0,0,39,13,0.0,90.7,30.23,191.58,15,2,15,14,6,3,1,5,2,20,13,0.8837209302325582,0.3488,0.0465,0.3488,0.1395,0.0698,0.0233,0.1163,0.0465,0.4651,2,Loyal Digital Users,-0.24150984107987955,-0.6588560559011102
USR007478,56,196051.5,3500.9196428571427,22841.83,55,15,6,5,0,55,21,8.93,98.21,37.5,268.56,20,5,19,18,9,3,4,6,4,23,24,0.875,0.3571,0.0893,0.3393,0.1607,0.0536,0.0714,0.1071,0.0714,0.4107,3,Premium Investors,2.070034032923639,0.7083142259416502
USR007479,57,192819.54,3382.798947368421,23807.6,55,16,4,1,0,55,13,1.75,96.49,22.81,264.14,19,1,17,17,5,3,2,3,3,28,15,0.8596491228070176,0.3333,0.0175,0.2982,0.0877,0.0526,0.0351,0.0526,0.0526,0.4912,3,Premium Investors,1.7707782570100463,-0.24111853004012637
USR007480,52,235590.76,4530.591538461538,59927.57,51,16,6,3,0,51,16,5.77,98.08,30.77,322.73,18,2,11,15,9,2,7,2,1,17,22,0.7884615384615384,0.3462,0.0385,0.2115,0.1731,0.0385,0.1346,0.0385,0.0192,0.3269,3,Premium Investors,4.478697850942979,0.8218533960457701
USR007481,58,178164.71,3071.805344827586,33692.39,58,17,5,3,0,57,20,5.17,98.28,34.48,244.06,22,3,11,14,6,1,2,5,3,20,22,0.8793103448275862,0.3793,0.0517,0.1897,0.1034,0.0172,0.0345,0.0862,0.0517,0.3448,0,Active Everyday Users,1.4697534742031382,0.48109550720379063
USR007482,57,304762.46,5346.709824561404,116359.09,57,18,3,7,0,56,20,12.28,98.25,35.09,417.48,20,2,19,19,10,1,1,4,1,15,25,0.8070175438596491,0.3509,0.0351,0.3333,0.1754,0.0175,0.0175,0.0702,0.0175,0.2632,3,Premium Investors,5.499596429372641,-0.5787166557266149
USR007483,52,120498.64,2317.2815384615383,22761.3,52,15,4,4,0,51,19,7.69,98.08,36.54,165.07,19,3,16,13,3,5,2,2,0,27,18,0.8653846153846154,0.3654,0.0577,0.3077,0.0577,0.0962,0.0385,0.0385,0.0,0.5192,2,Loyal Digital Users,-0.8800274411327347,-0.38093199581150067
USR007484,60,100231.13,1670.5188333333333,8575.31,60,15,4,5,0,56,20,8.33,93.33,33.33,137.3,18,1,12,20,10,2,0,2,2,14,26,0.8333333333333334,0.3,0.0167,0.2,0.1667,0.0333,0.0,0.0333,0.0333,0.2333,1,Casual Small Spenders,-2.2113890988800198,0.9972187664090966
USR007485,55,174619.6,3174.9018181818183,36051.0,55,16,5,4,0,53,15,7.27,96.36,27.27,239.2,21,5,9,15,6,3,0,5,7,17,27,0.8181818181818182,0.3818,0.0909,0.1636,0.1091,0.0545,0.0,0.0909,0.1273,0.3091,0,Active Everyday Users,0.7502189309480365,1.3196743506550015
USR007486,45,130028.29,2889.517555555555,16000.88,45,17,6,2,0,44,8,4.44,97.78,17.78,178.12,9,2,16,16,6,2,2,5,3,16,19,0.7777777777777778,0.2,0.0444,0.3556,0.1333,0.0444,0.0444,0.1111,0.0667,0.3556,0,Active Everyday Users,-0.13529630579372517,1.9637093319314083
USR007487,61,144181.31,2363.6280327868853,16441.49,61,16,5,4,0,60,25,6.56,98.36,40.98,197.51,20,0,15,25,9,3,0,8,3,21,25,0.8032786885245902,0.3279,0.0,0.2459,0.1475,0.0492,0.0,0.1311,0.0492,0.3443,0,Active Everyday Users,-0.3868635318671791,1.8806311792127475
USR007488,54,188959.08,3499.2422222222226,58703.83,53,17,5,4,0,52,19,7.41,96.3,35.19,258.85,19,4,19,21,12,4,0,5,4,19,24,0.8518518518518519,0.3519,0.0741,0.3519,0.2222,0.0741,0.0,0.0926,0.0741,0.3519,0,Active Everyday Users,1.1416322178458724,1.037321617916852
USR007489,45,95929.97,2131.777111111111,8913.53,45,15,4,5,0,42,13,11.11,93.33,28.89,131.41,16,2,11,14,6,4,0,7,3,16,17,0.8222222222222222,0.3556,0.0444,0.2444,0.1333,0.0889,0.0,0.1556,0.0667,0.3556,1,Casual Small Spenders,-2.5724439549734868,0.3646008154954408
USR007490,53,238846.93,4506.545849056603,37594.86,53,18,4,5,0,53,13,9.43,100.0,24.53,327.19,17,1,23,18,5,4,3,5,1,19,22,0.9056603773584906,0.3208,0.0189,0.434,0.0943,0.0755,0.0566,0.0943,0.0189,0.3585,3,Premium Investors,4.043875713862345,-1.2830219238868619
USR007491,57,265194.42,4652.533684210526,35040.45,55,17,4,3,0,53,17,5.26,92.98,29.82,363.28,17,0,12,19,7,3,6,3,2,22,19,0.8596491228070176,0.2982,0.0,0.2105,0.1228,0.0526,0.1053,0.0526,0.0351,0.386,3,Premium Investors,5.2528893144497495,-1.0353179340220797
USR007492,43,145284.21,3378.702558139534,13184.91,43,18,3,3,0,39,20,6.98,90.7,46.51,199.02,11,0,22,15,3,5,1,2,5,15,15,0.9302325581395349,0.2558,0.0,0.5116,0.0698,0.1163,0.0233,0.0465,0.1163,0.3488,2,Loyal Digital Users,0.5575820436016501,-1.8025604412748149
USR007493,53,122501.49,2311.3488679245283,12030.08,53,18,3,7,0,51,15,13.21,96.23,28.3,167.81,18,0,16,13,3,2,1,4,1,17,18,0.8867924528301887,0.3396,0.0,0.3019,0.0566,0.0377,0.0189,0.0755,0.0189,0.3208,2,Loyal Digital Users,-0.49236806245516107,-0.8815870465440221
USR007494,48,138041.88,2875.8725,18947.12,48,17,5,4,0,47,19,8.33,97.92,39.58,189.1,14,2,12,13,9,0,1,6,4,21,18,0.8125,0.2917,0.0417,0.25,0.1875,0.0,0.0208,0.125,0.0833,0.4375,0,Active Everyday Users,-0.3545029206113556,1.2135285978785175
USR007495,48,143437.81,2988.2877083333333,19677.36,48,16,4,3,0,45,18,6.25,93.75,37.5,196.49,14,1,9,15,8,3,1,2,0,20,16,0.7916666666666666,0.2917,0.0208,0.1875,0.1667,0.0625,0.0208,0.0417,0.0,0.4167,0,Active Everyday Users,-0.39423778052336356,0.5188616664790384
USR007496,39,122819.74,3149.2241025641024,30199.71,38,15,5,4,0,39,11,10.26,100.0,28.21,168.25,18,1,9,12,6,0,1,3,1,12,10,0.8717948717948718,0.4615,0.0256,0.2308,0.1538,0.0,0.0256,0.0769,0.0256,0.3077,1,Casual Small Spenders,-1.179110839459512,-0.2065899133810183
USR007497,51,92021.48,1804.3427450980391,12190.15,49,18,5,0,0,46,19,0.0,90.2,37.25,126.06,11,3,12,16,10,1,1,6,2,13,23,0.8235294117647058,0.2157,0.0588,0.2353,0.1961,0.0196,0.0196,0.1176,0.0392,0.2549,1,Casual Small Spenders,-1.893132119148633,1.6732899345341636
USR007498,42,92348.45,2198.772619047619,16061.45,41,14,2,1,0,40,15,2.38,95.24,35.71,126.5,17,1,14,13,6,2,2,5,3,14,21,0.9047619047619048,0.4048,0.0238,0.3333,0.1429,0.0476,0.0476,0.119,0.0714,0.3333,1,Casual Small Spenders,-2.4999132295035116,-2.51397215330444
USR007499,63,167472.13,2658.287777777778,29447.93,62,18,5,3,0,57,21,4.76,90.48,33.33,229.41,21,3,15,18,10,3,1,8,3,23,22,0.8412698412698413,0.3333,0.0476,0.2381,0.1587,0.0476,0.0159,0.127,0.0476,0.3651,0,Active Everyday Users,0.9465212059822155,1.5678888538113172
USR007500,52,133994.88999999998,2576.824807692308,28510.42,52,16,4,5,0,50,14,9.62,96.15,26.92,183.55,18,2,19,14,5,5,0,4,1,17,21,0.8461538461538461,0.3462,0.0385,0.3654,0.0962,0.0962,0.0,0.0769,0.0192,0.3269,0,Active Everyday Users,-0.775337739528626,0.2268850585058398
USR007501,46,134792.42,2930.2700000000004,12836.27,46,16,3,2,0,45,14,4.35,97.83,30.43,184.65,12,2,10,15,3,6,1,2,4,14,19,0.8913043478260869,0.2609,0.0435,0.2174,0.0652,0.1304,0.0217,0.0435,0.087,0.3043,2,Loyal Digital Users,-0.41686307424237856,-1.440558634968672
USR007502,54,194175.53,3595.843148148148,27260.39,51,13,4,4,0,53,15,7.41,98.15,27.78,265.99,17,0,19,16,13,0,3,7,0,24,18,0.8518518518518519,0.3148,0.0,0.3519,0.2407,0.0,0.0556,0.1296,0.0,0.4444,3,Premium Investors,0.8863524771940192,-0.6441005334997522
USR007503,41,66704.78,1626.9458536585366,9090.61,41,14,3,2,0,38,11,4.88,92.68,26.83,91.38,13,0,16,12,9,0,0,4,1,19,13,0.926829268292683,0.3171,0.0,0.3902,0.2195,0.0,0.0,0.0976,0.0244,0.4634,1,Casual Small Spenders,-4.291117409778065,-1.4930938539648633
USR007504,45,130500.47,2900.0104444444446,24513.82,45,16,5,3,0,45,14,6.67,100.0,31.11,178.77,14,1,14,13,10,5,1,1,4,13,19,0.8,0.3111,0.0222,0.3111,0.2222,0.1111,0.0222,0.0222,0.0889,0.2889,0,Active Everyday Users,-0.7372755041818889,1.2616991906990496
USR007505,64,157670.73,2463.60515625,22519.39,63,17,4,3,0,62,18,4.69,96.88,28.12,215.99,18,2,20,22,8,7,1,7,5,22,23,0.9375,0.2812,0.0312,0.3125,0.125,0.1094,0.0156,0.1094,0.0781,0.3438,2,Loyal Digital Users,0.4923253172805839,-0.27632371915586984
USR007506,56,157329.46,2809.4546428571425,19453.69,56,17,5,4,0,55,17,7.14,98.21,30.36,215.52,21,3,19,12,6,4,0,4,3,15,30,0.8392857142857143,0.375,0.0536,0.3393,0.1071,0.0714,0.0,0.0714,0.0536,0.2679,0,Active Everyday Users,0.37763026104797504,1.2525646701221245
USR007507,57,144112.61,2528.2914035087715,23691.92,56,17,4,6,0,56,16,10.53,98.25,28.07,197.41,16,0,19,26,5,6,1,8,2,17,22,0.9298245614035088,0.2807,0.0,0.3333,0.0877,0.1053,0.0175,0.1404,0.0351,0.2982,2,Loyal Digital Users,0.03123884629252554,-0.6266828172280503
USR007508,49,174750.95,3566.345918367347,24636.79,48,17,3,2,0,46,14,4.08,93.88,28.57,239.38,16,1,17,18,2,4,2,2,4,20,22,0.9183673469387755,0.3265,0.0204,0.3469,0.0408,0.0816,0.0408,0.0408,0.0816,0.4082,2,Loyal Digital Users,1.5533171337520228,-1.897919718842022
USR007509,46,164032.31,3565.919782608696,17251.14,44,15,5,2,0,45,13,4.35,97.83,28.26,224.7,11,6,11,11,4,1,1,6,2,16,20,0.8043478260869565,0.2391,0.1304,0.2391,0.087,0.0217,0.0217,0.1304,0.0435,0.3478,0,Active Everyday Users,0.32379438351497797,0.6473163534718152
USR007510,43,140336.79,3263.646279069768,25110.0,42,15,4,2,0,41,19,4.65,95.35,44.19,192.24,9,0,18,16,7,0,3,2,2,17,19,0.7906976744186046,0.2093,0.0,0.4186,0.1628,0.0,0.0698,0.0465,0.0465,0.3953,2,Loyal Digital Users,0.010368255578827609,-0.08999701344566545
USR007511,60,156296.27,2604.937833333333,32467.51,60,15,4,3,0,57,19,5.0,95.0,31.67,214.1,14,1,22,20,10,5,0,3,5,27,26,0.9166666666666666,0.2333,0.0167,0.3667,0.1667,0.0833,0.0,0.05,0.0833,0.45,2,Loyal Digital Users,-0.2708184109090679,-0.18096456295277988
USR007512,48,180607.78,3762.662083333333,44774.46,46,17,5,6,1,48,15,12.5,100.0,31.25,247.41,15,3,17,13,5,1,2,5,4,14,23,0.7916666666666666,0.3125,0.0625,0.3542,0.1042,0.0208,0.0417,0.1042,0.0833,0.2917,3,Premium Investors,1.7351140538487477,0.9090053900670924
USR007513,51,118237.11,2318.374705882353,20906.35,49,15,3,1,0,48,18,1.96,94.12,35.29,161.97,13,2,14,18,3,3,1,1,4,16,26,0.9019607843137255,0.2549,0.0392,0.2745,0.0588,0.0588,0.0196,0.0196,0.0784,0.3137,2,Loyal Digital Users,-1.2241971244328702,-1.2448710453442142
USR007514,45,103110.91,2291.3535555555554,15761.3,45,17,5,1,0,43,14,2.22,95.56,31.11,141.25,13,1,14,11,6,3,0,5,3,17,15,0.8222222222222222,0.2889,0.0222,0.3111,0.1333,0.0667,0.0,0.1111,0.0667,0.3778,1,Casual Small Spenders,-1.744305314644007,1.2696690249706652
USR007515,45,121922.28,2709.384,27150.7,45,18,4,2,0,42,17,4.44,93.33,37.78,167.02,15,3,18,10,8,2,2,3,2,18,17,0.8444444444444444,0.3333,0.0667,0.4,0.1778,0.0444,0.0444,0.0667,0.0444,0.4,2,Loyal Digital Users,-0.4675492104409387,0.038232385755125685
USR007516,62,200942.41,3241.0066129032257,50000.0,62,18,6,2,0,60,24,3.23,96.77,38.71,275.26,14,4,14,21,5,4,2,5,2,15,24,0.8548387096774194,0.2258,0.0645,0.2258,0.0806,0.0645,0.0323,0.0806,0.0323,0.2419,0,Active Everyday Users,2.5943213193444805,1.6517968438792467
USR007517,59,159994.2,2711.7661016949155,29371.26,59,16,5,4,0,59,19,6.78,100.0,32.2,219.17,18,1,18,13,8,1,0,3,2,15,20,0.7796610169491526,0.3051,0.0169,0.3051,0.1356,0.0169,0.0,0.0508,0.0339,0.2542,0,Active Everyday Users,0.20391627609327792,1.9768620324489108
USR007518,63,268199.29,4257.131587301587,44171.39,63,15,5,2,0,61,20,3.17,96.83,31.75,367.4,17,5,16,17,9,0,4,10,1,17,26,0.8095238095238095,0.2698,0.0794,0.254,0.1429,0.0,0.0635,0.1587,0.0159,0.2698,3,Premium Investors,4.202002619800048,0.667986937705288
USR007519,52,153451.36,2950.987692307692,17831.51,52,13,4,1,0,51,13,1.92,98.08,25.0,210.21,15,0,13,16,7,4,0,6,6,19,18,0.9038461538461539,0.2885,0.0,0.25,0.1346,0.0769,0.0,0.1154,0.1154,0.3654,2,Loyal Digital Users,-0.8121359989305035,-0.6886702401421736
USR007520,57,117180.62,2055.800350877193,7859.17,57,17,5,5,0,55,14,8.77,96.49,24.56,160.52,18,2,15,18,6,2,1,4,1,22,19,0.8421052631578947,0.3158,0.0351,0.2632,0.1053,0.0351,0.0175,0.0702,0.0175,0.386,0,Active Everyday Users,-0.8605639683611248,1.281964188213924
USR007521,54,180750.52,3347.231851851852,27885.14,54,17,6,2,0,54,21,3.7,100.0,38.89,247.6,13,4,20,23,5,1,1,5,2,13,31,0.8703703703703703,0.2407,0.0741,0.3704,0.0926,0.0185,0.0185,0.0926,0.037,0.2407,0,Active Everyday Users,1.4554282991694232,1.2059053823205477
USR007522,47,194378.64,4135.715744680852,38291.25,47,16,5,0,0,47,11,0.0,100.0,23.4,266.27,14,1,14,17,8,2,5,4,2,15,19,0.7446808510638298,0.2979,0.0213,0.2979,0.1702,0.0426,0.1064,0.0851,0.0426,0.3191,3,Premium Investors,2.631991932123356,0.7831828021829481
USR007523,54,207877.09,3849.575740740741,28693.93,52,18,4,3,0,53,20,5.56,98.15,37.04,284.76,22,2,17,12,3,3,2,3,3,20,17,0.8888888888888888,0.4074,0.037,0.3148,0.0556,0.0556,0.037,0.0556,0.0556,0.3704,3,Premium Investors,2.8846813811561396,-0.6824769502312213
USR007524,52,121743.18,2341.215,14620.31,51,15,5,6,0,52,12,11.54,100.0,23.08,166.77,13,2,12,13,8,4,2,4,0,16,24,0.8846153846153846,0.25,0.0385,0.2308,0.1538,0.0769,0.0385,0.0769,0.0,0.3077,1,Casual Small Spenders,-1.0959365780750556,0.20373537701208058
USR007525,47,160027.27,3404.835531914893,33764.2,47,16,5,2,0,47,20,4.26,100.0,42.55,219.22,18,2,23,14,4,2,2,5,4,16,23,0.8723404255319149,0.383,0.0426,0.4894,0.0851,0.0426,0.0426,0.1064,0.0851,0.3404,0,Active Everyday Users,0.8827429821840652,-0.01129385367238269
USR007526,46,209496.01,4554.261086956522,48389.36,46,16,3,4,0,41,11,8.7,89.13,23.91,286.98,12,1,14,20,4,4,2,4,2,21,12,0.8695652173913043,0.2609,0.0217,0.3043,0.087,0.087,0.0435,0.087,0.0435,0.4565,3,Premium Investors,2.443643312561267,-1.861626012739528
USR007527,45,110976.49,2466.144222222222,26919.29,44,16,3,1,0,43,13,2.22,95.56,28.89,152.02,14,1,15,14,4,2,1,6,1,18,14,0.9111111111111111,0.3111,0.0222,0.3333,0.0889,0.0444,0.0222,0.1333,0.0222,0.4,2,Loyal Digital Users,-1.54963535434844,-1.634644387587511
USR007528,48,151259.33000000002,3151.236041666667,18851.02,48,15,3,2,0,48,24,4.17,100.0,50.0,207.2,19,4,10,15,4,3,2,4,3,21,22,0.9375,0.3958,0.0833,0.2083,0.0833,0.0625,0.0417,0.0833,0.0625,0.4375,2,Loyal Digital Users,0.08012883439356049,-2.2339920514748033
USR007529,46,159646.22,3470.57,27047.72,45,14,5,5,0,46,15,10.87,100.0,32.61,218.69,18,0,15,14,7,3,0,2,4,19,17,0.8695652173913043,0.3913,0.0,0.3261,0.1522,0.0652,0.0,0.0435,0.087,0.413,0,Active Everyday Users,-0.21334859125105027,0.15995738329648804
USR007530,50,159955.54,3199.1108000000004,16948.31,49,16,3,5,0,48,19,10.0,96.0,38.0,219.12,17,2,14,17,8,1,1,3,2,17,20,0.92,0.34,0.04,0.28,0.16,0.02,0.02,0.06,0.04,0.34,2,Loyal Digital Users,0.1252600380352031,-1.6130709313327614
USR007531,62,179694.5,2898.298387096774,33908.12,62,17,6,5,0,58,21,8.06,93.55,33.87,246.16,22,3,12,19,5,4,0,3,4,20,19,0.8548387096774194,0.3548,0.0484,0.1935,0.0806,0.0645,0.0,0.0484,0.0645,0.3226,0,Active Everyday Users,1.3468301356686154,1.954100411247206
USR007532,43,84523.72,1965.667906976744,10187.51,43,12,5,4,0,42,13,9.3,97.67,30.23,115.79,10,2,15,12,6,3,1,5,4,16,18,0.7906976744186046,0.2326,0.0465,0.3488,0.1395,0.0698,0.0233,0.1163,0.093,0.3721,1,Casual Small Spenders,-3.2231016755740054,1.0259582972778991
USR007533,49,134470.86,2744.3032653061223,20391.19,49,17,5,3,0,48,18,6.12,97.96,36.73,184.21,19,2,15,13,8,2,2,5,2,14,16,0.8367346938775511,0.3878,0.0408,0.3061,0.1633,0.0408,0.0408,0.102,0.0408,0.2857,0,Active Everyday Users,-0.15399297118084762,0.8083225608239273
USR007534,39,158355.11000000002,4060.387435897436,23414.98,38,15,4,0,0,38,14,0.0,97.44,35.9,216.92,10,1,14,15,7,0,3,4,3,16,11,0.8974358974358975,0.2564,0.0256,0.359,0.1795,0.0,0.0769,0.1026,0.0769,0.4103,2,Loyal Digital Users,0.7114349016440294,-1.7047737757297394
USR007535,50,128380.83,2567.6166,25548.84,50,17,4,4,0,49,13,8.0,98.0,26.0,175.86,13,5,9,11,5,5,1,3,5,18,16,0.86,0.26,0.1,0.18,0.1,0.1,0.02,0.06,0.1,0.36,2,Loyal Digital Users,-0.5119267646870137,0.039336763953541264
USR007536,53,219330.76,4138.316226415094,41820.71,52,17,4,3,0,53,17,5.66,100.0,32.08,300.45,14,2,13,14,9,3,3,2,3,16,18,0.8490566037735849,0.2642,0.0377,0.2453,0.1698,0.0566,0.0566,0.0377,0.0566,0.3019,3,Premium Investors,3.0021479776593316,-0.4285126539045904
USR007537,41,168773.95,4116.437804878049,75000.0,40,17,4,5,0,40,12,12.2,97.56,29.27,231.2,10,4,9,13,6,1,1,2,1,16,12,0.7560975609756098,0.2439,0.0976,0.2195,0.1463,0.0244,0.0244,0.0488,0.0244,0.3902,0,Active Everyday Users,0.9075013842997228,0.39159383228108974
USR007538,38,136232.35,3585.061842105263,32823.58,38,16,5,2,0,37,13,5.26,97.37,34.21,186.62,18,2,17,9,4,2,1,3,2,17,12,0.631578947368421,0.4737,0.0526,0.4474,0.1053,0.0526,0.0263,0.0789,0.0526,0.4474,0,Active Everyday Users,-0.134739654687169,2.487694933575231
USR007539,52,172779.38,3322.680384615385,18302.31,52,17,4,5,0,50,17,9.62,96.15,32.69,236.68,14,1,14,15,4,1,2,3,5,20,19,0.7692307692307693,0.2692,0.0192,0.2692,0.0769,0.0192,0.0385,0.0577,0.0962,0.3846,0,Active Everyday Users,1.4459222922885886,0.7377098256061293
USR007540,44,97502.84,2215.973636363636,17374.85,43,15,5,0,0,44,13,0.0,100.0,29.55,133.57,14,1,13,13,9,1,2,8,2,14,20,0.7954545454545454,0.3182,0.0227,0.2955,0.2045,0.0227,0.0455,0.1818,0.0455,0.3182,1,Casual Small Spenders,-2.124352069167512,1.0549603366897575
USR007541,47,182358.44,3879.966808510638,32408.07,47,16,4,1,0,46,17,2.13,97.87,36.17,249.81,10,1,9,15,6,2,2,4,1,14,21,0.7659574468085106,0.2128,0.0213,0.1915,0.1277,0.0426,0.0426,0.0851,0.0213,0.2979,3,Premium Investors,1.3833666268581604,0.2830858237984695
USR007542,47,134345.19,2858.4082978723404,40893.9,47,17,5,2,0,47,15,4.26,100.0,31.91,184.03,13,2,15,15,7,4,1,6,3,18,14,0.7021276595744681,0.2766,0.0426,0.3191,0.1489,0.0851,0.0213,0.1277,0.0638,0.383,0,Active Everyday Users,-0.3411244720907246,2.358776754061024
USR007543,50,156822.05,3136.441,24168.36,48,16,4,1,0,50,17,2.0,100.0,34.0,214.82,16,6,18,12,12,4,0,2,2,15,22,0.82,0.32,0.12,0.36,0.24,0.08,0.0,0.04,0.04,0.3,0,Active Everyday Users,-0.3542668732791679,0.5824329294925513
USR007544,54,212175.19,3929.170185185185,21603.64,52,16,4,4,0,51,14,7.41,94.44,25.93,290.65,16,2,12,21,9,3,5,4,3,24,17,0.8703703703703703,0.2963,0.037,0.2222,0.1667,0.0556,0.0926,0.0741,0.0556,0.4444,3,Premium Investors,2.9177540362369845,-0.956699160844042
USR007545,52,96940.45,1864.239423076923,16413.3,52,17,2,2,0,51,20,3.85,98.08,38.46,132.8,13,2,18,18,8,3,1,2,1,25,16,0.9615384615384616,0.25,0.0385,0.3462,0.1538,0.0577,0.0192,0.0385,0.0192,0.4808,2,Loyal Digital Users,-1.9820846788927495,-2.242471910339997
USR007546,67,191983.98,2865.432537313433,21834.73,66,18,6,6,0,64,25,8.96,95.52,37.31,262.99,22,4,23,17,8,2,3,6,1,22,32,0.8059701492537313,0.3284,0.0597,0.3433,0.1194,0.0299,0.0448,0.0896,0.0149,0.3284,0,Active Everyday Users,2.401479825853623,2.4433339467743083
USR007547,64,209595.4,3274.928125,25222.2,64,17,5,3,0,62,23,4.69,96.88,35.94,287.12,11,3,15,26,6,4,2,6,4,25,28,0.84375,0.1719,0.0469,0.2344,0.0938,0.0625,0.0312,0.0938,0.0625,0.3906,3,Premium Investors,2.5620709882136055,1.0594484973003415
USR007548,51,110739.02,2171.353333333333,14146.23,51,15,3,4,0,50,14,7.84,98.04,27.45,151.7,16,2,12,13,5,3,0,4,1,23,14,0.8431372549019608,0.3137,0.0392,0.2353,0.098,0.0588,0.0,0.0784,0.0196,0.451,1,Casual Small Spenders,-1.9716751144353015,-0.5021620134881212
USR007549,60,178850.47,2980.8411666666666,18548.3,59,18,5,3,0,59,16,5.0,98.33,26.67,245.0,23,3,17,12,7,4,1,10,4,24,24,0.7666666666666667,0.3833,0.05,0.2833,0.1167,0.0667,0.0167,0.1667,0.0667,0.4,0,Active Everyday Users,1.4483721478102358,2.09149735143874
USR007550,39,91366.61,2342.7335897435896,15234.64,38,15,4,1,0,38,14,2.56,97.44,35.9,125.16,13,5,10,13,7,1,0,1,2,8,17,0.8717948717948718,0.3333,0.1282,0.2564,0.1795,0.0256,0.0,0.0256,0.0513,0.2051,1,Casual Small Spenders,-2.8718265982334685,-0.3088778059384082
USR007551,49,153576.19,3134.2079591836737,31522.26,48,18,4,2,0,48,15,4.08,97.96,30.61,210.38,20,1,18,10,6,3,1,8,1,19,18,0.8367346938775511,0.4082,0.0204,0.3673,0.1224,0.0612,0.0204,0.1633,0.0204,0.3878,0,Active Everyday Users,0.4454878742694224,0.09143096777052416
USR007552,52,230254.72,4427.975384615384,25622.85,51,16,3,3,0,52,19,5.77,100.0,36.54,315.42,10,2,15,16,7,4,2,6,1,16,23,0.9230769230769231,0.1923,0.0385,0.2885,0.1346,0.0769,0.0385,0.1154,0.0192,0.3077,3,Premium Investors,2.8318272784985776,-2.207287847778745
USR007553,51,90324.27,1771.064117647059,18737.3,50,15,4,4,0,51,19,7.84,100.0,37.25,123.73,14,2,19,16,11,3,0,3,3,15,23,0.8627450980392157,0.2745,0.0392,0.3725,0.2157,0.0588,0.0,0.0588,0.0588,0.2941,1,Casual Small Spenders,-2.820431423829458,0.40204515521624495
